employee_id,company_name,description,start_date,end_date,role,responsibilities,customer,etl_date,ingest_ts,ingest_ts_offset
35787713-830a-4eed-bb2f-0c9b3dd40129,Luxoft,,2024-08-02 00:00:00,,Junior Data Engineer,"- Reviewing datasets for machine learning model training
- Ensuring data accuracy and quality, and validating outputs from other team members
- Identifying and documenting bugs and data issues clearly and systematically
- Supporting the development and refinement of internal tools
- Leading project fleets and overseeing daily operations
- Delivering training sessions on tools, workflows, and quality standards for Team members
- Creating documentation
- Ensuring client satisfaction
- Conducting data analysis",Hayden,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
12a9b2cf-2443-44f0-a2c6-a1a5010680c0,Luxoft Professionals (DXC),,2024-06-02 00:00:00,2024-12-02 00:00:00,Scrum Master,"Our teams was tasked for creating a testing tool that verifies whether or not a generated html report was outdated or not, based on the information found in it's associated xsd and xsl files. What we had to do is:
- generate a tree with all paths we found throughout the xsd file;
- generate a tree with all paths found throughout the xsl file;",ASML,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,PE “Profy Networks”,Full-stack Developer. Skilled in front-end technologies and back-end.,2003-09-02 00:00:00,2006-04-02 00:00:00,Software Developer,"Developed and maintained a web platform for online ticket sales. Utilized PHP, and MySQL for backend development. Created an intuitive user interface using HTML, CSS, JavaScript.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,JSCB INDUSTRIALBANK,Developing and supporting Internet banking platform. Developing and supporting corporative site. Developing and supporting SMS and Voice Client Informing system.,2006-05-02 00:00:00,2012-03-02 00:00:00,Senior Software Developer,Developing and supporting some of the bank software systems. a lot of integration with bank systems.,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,iBPM LLC,One of the first in Ukraine online shop for selling PZU insurance polices. Starting career as Pega developer.,2012-03-02 00:00:00,2014-09-02 00:00:00,"System Architect (CSA), PHP Senior Developer",Full cycle of developing online shop. Developing Pega applications.,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,Luxoft Holding Inc,Developing application for credit company. Developing application for onboarding of clients,2014-10-02 00:00:00,2017-02-02 00:00:00,"System Architect (CSA), CSSA",Developing Pega applications for customers according to requirements,"FECredit, Deutsche Bank, MarkIT",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,SoftServe Inc,Developing Pega application,2017-02-02 00:00:00,2017-04-02 00:00:00,Senior System Architect (CSSA),Developing Pega application,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,EPAM,Developing Pega application,2017-05-02 00:00:00,2017-11-02 00:00:00,Senior System Architect (Pega CSSA),"Developing Pega application, creating integrations with external systems","RNRC, Infinbank",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,DataArt,Developing Pega Application,2017-12-02 00:00:00,2019-08-02 00:00:00,Senior System Architect (Pega CSSA),Developing Pega Application,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b3c78728-49dd-432c-b088-00b2bb00bf3a,Luxoft (DXC company),Developing Pega applications.,2019-08-02 00:00:00,,Senior System Architect (Pega CSSA),Developing Pega applications. Integrate with external systems,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b2b55bb7-bc20-4e39-9dc4-4cb572bda37d,Atos IT Solutions and Services A/S,Developing the web application for hospitals.,2018-10-02 00:00:00,2020-10-02 00:00:00,Senior QA Engineer,"Developed and implemented comprehensive testing processes from scratch for a major healthcare project.
Created detailed test strategies to outline the scope, approach, resources, and schedule of testing activities.
Developed comprehensive test plans that included testing objectives, resource requirements, and deliverables.
Designed and executed test cases to ensure thorough validation of functional and non-functional requirements.
Performed thorough test case reviews to ensure accuracy, completeness, and adherence to project requirements.
Designed and maintained checklists to ensure thorough test coverage.
Conducted manual functional testing, component testing, and integration testing.
Collaborated closely with developers to enhance product quality and resolve issues efficiently.
Organized and led transfer knowledge sessions to share testing insights and methodologies with the team.
Wrote and optimized SQL queries to validate data integrity and perform backend testing.
Analyzed logs to identify, troubleshoot, and resolve issues promptly.
Continuously implemented process improvements to enhance the efficiency and effectiveness of the testing lifecycle.
Performed regression testing to verify the stability of the system after code changes.
Generated detailed testing reports and communicated findings to clients and stakeholders.
Directly gathered and documented product requirements from clients to ensure accurate and comprehensive testing.
Verified and validated defect fixes to prevent the recurrence of issues and maintain system stability.
Conducted frontend testing across various browsers and devices, including iOS and Android platforms.
Facilitated effective communication between client and development teams to ensure timely resolution of issues.
Mentored junior testers and provided guidance to ensure adherence to best practices in testing.",Johnson & Johnson,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b2b55bb7-bc20-4e39-9dc4-4cb572bda37d,CMA Small Systems AB,Development of a money transfer system between the Gulf countries,2020-10-02 00:00:00,2021-09-02 00:00:00,Senior QA Engineer,"- Conducted comprehensive manual backend testing, ensuring robustness and reliability in a fintech environment.
- Performed thorough manual frontend testing, verifying user experience and functionality.
- Tested interbank money transfer systems, ensuring accuracy and reliability of transactions.
- Authored and reviewed detailed test cases based on project documentation to ensure full coverage of functional requirements.
- Developed and maintained test plans, checklists, and detailed documentation for all testing activities.
- Performed component and integration testing to validate system interactions and data flow.
- Executed API testing to ensure seamless communication between system components.
- Actively participated in Scrum team activities, including daily stand-ups, sprint planning, and retrospectives.
- Collaborated closely with testers, analysts, developers, and product managers to improve overall product quality.
- Created scripts in Groovy and Python to automate and streamline testing processes.
- Finalized the development of a mock service tool application in Java, emulating the behavior of the central banking system, to enable comprehensive integration testing before connecting banks to the main system.
- Conducted knowledge transfer sessions to ensure team members were well-informed on testing methodologies and best practices.
- Developed and executed SQL queries against Oracle databases to validate data integrity and perform backend testing.
- Supported User Acceptance Testing (UAT), providing guidance and comprehensive information on testing strategies and methodologies.
- Implemented and advocated for process improvements within the testing framework to increase efficiency and effectiveness.
- Conducted thorough regression testing to verify that new changes did not adversely affect existing functionality.
- Verified and validated defect fixes, ensuring that resolved issues did not reoccur and maintained overall system stability.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b2b55bb7-bc20-4e39-9dc4-4cb572bda37d,EPAM Systems,Development of a trading platform. Development of an AI chat bot. Testing an update of the claims processing system,2021-10-02 00:00:00,2024-09-02 00:00:00,Senior Quality Assurance Engineer,"Conducted functional, regression, usability, and exploratory testing of backend and frontend components.
Executed tests on Windows desktop applications, cloud servers, and remote Windows/Unix servers.
Performed API testing to validate system communication and data exchange.
Conducted compatibility and functionality testing across different platforms, browsers, and devices (iOS and Android).
Designed, wrote, reviewed, and maintained detailed test cases, test plans, and checklists based on project documentation.
Created traceability matrices to ensure comprehensive test coverage.
Documented and reported test results, providing actionable recommendations to the development team.
Identified, documented, and tracked software defects, collaborating closely with developers for resolution.
Verified and validated defect fixes to prevent recurrence and maintain system stability.
Analyzed system logs and utilized SQL queries for data validation and troubleshooting.
Assisted in developing automated test scripts and frameworks, maintaining and debugging them for reliability.
Planned, designed, and executed performance tests to evaluate system responsiveness, scalability, and resource utilization.
Actively participated in Scrum activities, including sprint planning, daily stand-ups, sprint reviews, and retrospectives.
Collaborated closely with QA analysts, developers, product owners, and business analysts to enhance product quality.
Facilitated knowledge transfer sessions and provided training to team members on testing processes and updates.
Proposed and implemented improvements to testing processes, enhancing efficiency and effectiveness.
Engaged in continuous improvement initiatives, providing insights and feedback on testing methodologies.
Contributed to the improvement of QA processes and best practices, promoting a culture of quality.
Prepared and presented test progress reports, including execution status, defect metrics, and overall test coverage.","libertex, USTA, Cigna",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b2b55bb7-bc20-4e39-9dc4-4cb572bda37d,Luxoft,System integration testing,2024-10-02 00:00:00,,Senior Quality Assurance Engineer,"- Supported product managers and development teams across phases of testing from planning to
execution, troubleshooting and reporting within high-volume, agile environment.
- Created test cases and test scripts to maintain cohesive team approach to product development.
- Collaborated with developers and project managers to assess program capabilities, features and
testing demands.
- Demonstrated new product features and functionality to project stakeholders.
- Met tight deadlines to satisfy client demands and project timelines.
 - Proposed development and testing improvements to positively impact usability, function and
performance.
- Streamlined the bug reporting process by creating clear documentation guidelines for accurate issue
tracking and faster resolution times.
- Ensured compliance with industry standards by conducting thorough audits of QA processes and
documentation practices.
- Optimized test cases to maximize success of manual software testing.
- Reduced product defects by designing and executing detailed test plans, incorporating manual and
automated testing methods.",Glencore,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
94986c99-665b-4c68-a5e3-185e317d8893,"Den Hartogh, Alerta, Alstom",,2015-01-02 00:00:00,2024-08-02 00:00:00,EHS Specialist,"- Risk analysis and identification of process gaps, followed by proposing and implementing corrective actions
- Creating, maintaining, and updating procedures, guidelines, and documentation in compliance with internal and external standards (including ISO)
- Incident analysis, root cause identification, reporting, and recommending system-level improvements
- Continuous improvement of processes based on analysis, metrics, and reported incidents",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
94986c99-665b-4c68-a5e3-185e317d8893,Alstom,"Implementation of the Work Wallet app on site, technical support for users, text translation, app development and adaptation to the site needs.",2019-01-02 00:00:00,2022-04-02 00:00:00,Key User,,,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
94986c99-665b-4c68-a5e3-185e317d8893,Freelance,"- Testing a new e-commerce platform
- Testing during the development of an interactive web and mobile application
- Testing during the redesign of an existing website
- Testing an AI-supported web application
- Closed tests of the JOIP app before deploying the production version to Google Play
- Creating, testing and developing a product offering website on WordPress
- Test Automation (learning & supervised practice): writing basic automated UI tests in Python using Playwright + Pytest (mentor-guided), using Git/GitHub for version control",2023-11-02 00:00:00,,Quality Assurance | Manual Tester,,butempomiescie.pl | dlarodziny.eu | iRzyko.pl | joip.app | jakubskorupa.com | papulos.pl | filmowewesele.pl | vacat24.pl,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
b2333015-6cc6-4896-b5ed-78ce9f894535,Luxoft,Automotiv,2024-01-02 00:00:00,,Lead developer C++,"•  Implemented the bench testing process from scratch in 3 months accelerated testing and bug fixing by 30 percent.
* Implemented processes to enhance transparency in tasks and invoices, achieving a 40% faster invoice approval rate.
* Reviewed and developed architecture requirements, ensuring alignment with project goals and reducing implementation issues by 20%.
* Recruited and onboarded a high-performing team of 2 professionals, reducing staffing gaps and accelerating project timelines by 15%.
*Achieved High Voltage 2 certification, enhancing expertise in high-voltage systems and compliance with industry standards.
* Completed ASPICE training, strengthening automotive software process improvement and capability determination knowledge.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
903d5142-e0d1-4d8e-b526-66a0e60b2303,Mevsar Consulting,Network Consulting,2021-10-02 00:00:00,2022-01-02 00:00:00,Intern,"Network Configuration and Support
Help with routine maintenance tasks (e.g., firmware updates, security patching)
Update network diagrams and documentation, support network projects, and continuously learn about new networking technologies and best practices under the guidance of senior engineers",Wella,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
3d7e7c8a-a01b-46a9-8f3c-fc7b8ea15292,» Nihilent Limited (Payroll Company -Experis IT Solution),"Chat Bot Services:- This Chatbot project has been done for Internet Solution (SA Client). This project is basically to solve man to men FAQ interaction using this Chatbot. In this project, we have integrated WhatsApp with Cognitive Services and Chat2BrandAPI using Azure resources. The chatbot gives the autoreply when users interact with this and gives the answer which is stored in their Knowledgebase. All the work was already developed in C#, Azure using dot net technology. The design was developed on a rich and high scale.",2018-08-02 00:00:00,2019-01-02 00:00:00,Sr. Software Engineer,"•	Working closely with team lead and develop some success.
•	 POC for Chat BOT technology alone.
•	Explore Chat BOT technology (LUIS, QNA).
•	Prepare and present demo in front of client.",Internet Solution,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
3d7e7c8a-a01b-46a9-8f3c-fc7b8ea15292,Pro Data Doctor Pvt. Ltd,"USB Theft Protection :- This is a security related Project. All the functions and module meet the criteria of the client, and the project has impeccable design and is highly skilled with monitoring perfection and their reports. Some functionalities of software are Software provides facility to track USB mass storage device activities performed by any unauthorized users on your computer.
1. Secretly run and record activities in hidden mode. 
2. Facility to view log details in HTML file format or TEXT file format. 
3. Software allows you to send log files via email and upload log files by FTP server.
4. Software can capture photos by enabling a camera on your computer.",2014-05-02 00:00:00,2015-12-02 00:00:00,Sr. Software Engineer,"•	Gather software development requirements and create Software Requirement Specification from a development point of view. 
•	Design, Develop, support and deploy desktop, custom web applications. 
•	Maintenance of the current project as per current requirement. 
•	Project enhancement changes according to the new requirement specified by the user",Pro Data Doctor Pvt. Ltd,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
903d5142-e0d1-4d8e-b526-66a0e60b2303,Capgemini,Support Specialist,2022-04-02 00:00:00,2022-07-02 00:00:00,IT support specialist,"Technical Support and Troubleshooting
System Maintenance and Upgrades
Collaboration and Project Assistance",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
903d5142-e0d1-4d8e-b526-66a0e60b2303,Luxoft,Service Desk,2022-07-02 00:00:00,,Senior Support Engineer,"Advanced Troubleshooting and Issue Resolution
Team Leadership and Mentorship
Documentation and Knowledge Management
Customer Communication and Escalation Management",Mitsubishi,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
03a867cf-6c95-4419-aa0c-7086f279bbd3,Quotient Software Pvt. Ltd,working for client Assertion specializing in the Collaboration Security project.,2019-06-02 00:00:00,2021-08-02 00:00:00,Software Developer,"• Actively participated in daily Agile meetings ensuring efficient communication and collaboration within the team.
• Key contributor for client Assertion specializing in the Collaboration Security project.
• Specialized in the development of software features ensuring quality and meeting project requirements.
• Proficient in TypeScript enhancing front-end development capabilities.
• Collaborated with cross-functional teams to translate project requirements into technical solutions.
• Conducted testing, debugging, and created technical documentation.
• Gained proficiency in Java 8 features and collections.
• Contributed significantly to the success of projects through consistent high performance.
• Involved in requirements gathering and design development meetings.
• Researched and implemented emerging technologies to improve project efficiency.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
03a867cf-6c95-4419-aa0c-7086f279bbd3,PTC Software,"Worked on ThingWorx applications, enhancing IoT solutions and integration.",2021-08-02 00:00:00,2024-09-02 00:00:00,Software Specialist,"• Developed Spring Boot applications creating controllers, services, and repositories to handle business logic and data access.
• Effectively resolved production defects and utilized Spring Data JPA for performing CRUD operations.
• Provided support for the application in both QA and production environments.
• Designed project structures adhering to Spring Boot best practices.
• Actively participated in Agile/Scrum methodology ensuring project objectives were met within deadlines.
• Contributed to requirements gathering and design development meetings.
• Researched and implemented emerging technologies to enhance project efficiency.
• Troubleshot software issues using debugging processes and coding techniques.
• Created and managed multiple Jenkins jobs for security scanning using Black Duck Hub and other security tools.
• Scheduled and configured these jobs to ensure regular security scans of project code.
• Integrated security scan results into the development workflow facilitating prompt issue resolution.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
d25b27bd-114a-4f8f-8f7c-6c3eca250bf0,Unitedtech,"compile and analyze data, processes, and codes to troubleshoot problems and identify areas for improvement;
collaborating with the front-end/mobile developers and other team members to establish objectives and design more functional, cohesive codes to enhance the user experience;
developing ideas for new programs, products, or features by monitoring industry developments and trends;
writing quality code that is easy to maintain",2021-08-02 00:00:00,2022-08-02 00:00:00,Backend developer,"Development of new functionality for dating applications (push service, chat service, payment service, integration with 3rd party services, etc.)
Improving the existing code base, decomposing the application into microservices
Designing and writing documentation for new functionality",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
c03a295b-ad33-4408-8368-a6d300d21523,Luxoft,"Development of communication and persistency layers for an automotive platform
based on Adaptive AUTOSAR, with integration between core software and
microcontroller-level components.",2023-09-02 00:00:00,2024-12-02 00:00:00,Senior C++ Developer,"Model communication between core software and microcontroller using S2S and
SOME/IP approaches
Implement inter-component communication with BasicIPC
Contribute to persistency modeling for platform services
Support Adaptive AUTOSAR integration at code and build levels
Assist with solution design and technical problem analysis
Collaborate on verification of modeled components
Correct models in DaVinci after PREEvision updates","JLR, LOKI",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
a4ee1744-4d94-471d-a396-edb1c5a1e7d6,DXC Luxoft,"Technical Digital evolution POD member optimizing Digital Sales products and ensuring Component Splits for the product to be managed separately within each product component PODs.  Pod’s Scrum Master- coach & mentor, Backlog refining BA in Sales applications assisting PO & deputizes PO in CRT applications, Nope lists and innovation topics",2022-01-02 00:00:00,2024-06-02 00:00:00,Business Analyst & Scrum Master,"•	Adapted ADO and implemented Agile@UBS (Scaled agile) for the digital Evolution Pod 
•	Servant-Leader, conducts all Scrum ceremonies
•	Agile coach & mentor running Agile workshops
•	Contributed 50% time in Business Analysis in digital sales products, Backlog refinements, story breakdown and stakeholder relationship management.",UBS,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
a4ee1744-4d94-471d-a396-edb1c5a1e7d6,DXC Luxoft,Initiating the digital transformation journey with a POC using MS Dynamics,2024-06-02 00:00:00,2025-02-02 00:00:00,Requirement Engineer / Business Analysis and Agile coach Kanban flow master,"•	Story breakdown as proxy PO 
•	Evaluated the options of using the Dynamics tool in UBS environment – User access levels & resolving MERS (minimum enterprise requirements)
•	POC done on user journey module of dynamics with the development using Kanban flow
•	Evaluated SMS, email and App notification options and evaluated customer responses
•	Adapted Kanban as a flow master for DB team to handle tickets",UBS,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
8e1c2544-62ef-4f65-9a48-b227946eb131,Luxoft,"Multinational clothing company, providing full support of all stages (from manufacturing to distribution)",2024-10-02 00:00:00,,Senior AQA,"- Setup manual testing strategy
- Test tickets within the sprint
- Define test automation strategy and process
- Automation testing for API and UI",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Continental Automotive Romania,Embedded C Software Developer - for several features of a Head-Up Display,2016-11-02 00:00:00,2019-01-02 00:00:00,Software Developer,"Main Responsibilities as an Embedded Software Developer (embedded C) in the Head-Up Displays Daimler Team were in the areas of Dataset handling, Dimming and Display features.
Accomplishments:
- contributed to the redesign projects for Head-Up Displays
- successfully took over Function Responsible roles on several features in times of crisis and changes,
- provided solutions (bug-fixes) to urgent and critical bugs found on production lines (internal and customer's)",Daimler,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Continental Automotive Romania,Scrum Master role was performed in parallel with the SW Developer role,2018-02-02 00:00:00,2019-01-02 00:00:00,Scrum Master (Agile Coach),"Main Responsibilities: continuous synchronization with the Product Owner/SW Project Manager regarding delivery dates, setting goals together with the team, information exchange about the team's topics, needs, but also customer information and project status;
Accomplishments:
- successfully I had laid the foundations in my department for working Agile
- set-up a Scrum Team and coordinated it as a Scrum Master, while taking new and challenging responsibilities on the development side as well
- acted as an Agile Coach for the organization",Daimler,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Continental Automotive Romania,Role performed in parallel with the Software Discipline Project Leader role,2019-01-02 00:00:00,2020-05-02 00:00:00,Product Owner (Agile Coach),"Main Responsibilities and accomplishments:
- As a PO, I provided a the product vision to the team - giving inputs and setting a clear direction, aligned with the customer vision.
- increased product quality and transparency of the customer's objectives by translating them into actual tasks together with the team;
- involved the team into setting the DoD and DoR and into Sprint Reviews to gain feedback on the deliveries.
- increased customer satisfaction and reduced the time-loop for feedback and improvements.",Daimler,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Continental Automotive Romania,,2019-01-02 00:00:00,2020-05-02 00:00:00,Software Discipline Project Leader (Project Manager),"Main Responsibilities as a Software Discipline Project Leader (Project Manager attributions) on Daimler Head-Up Displays Team that covered the entire V-Cycle for the Software team in a hybrid environment [V-Cycle, transition to Scrum, then Scrum based).
Accomplishments:
- successfully delivered a challenging Head-Up Display project into series production;
- provided maintenance/bug-fixes and added improvements for several Head-Up Displays products already in series production;
- started and set-up a new Head-Up Display project development in Timisoara;
- re-established trust and ensured customer interface and relation/ communication for the software discipline.",Daimler,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Huf Romania,,2020-05-02 00:00:00,2021-09-02 00:00:00,Software Lead Engineer (Project Manager) and Agile Coach,"Main responsibilities as a Software Lead Engineer (Project Manager attributions) on BMW (RR, Mini) Sensors Team included planning, coordinating and managing the software development team. I performed also Scrum Master/Product Owner tasks
for my team in order to coordinate the team, resolve impediments, prioritize tasks and ensure team availability during development and acted as an Agile Coach for my organization.
Accomplishment -> (internal an external) IATF Audit - successfully passed based on my project's development and presentation.","BMW, Rolls Royce",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Alten SI Techno,,2021-09-02 00:00:00,2022-03-02 00:00:00,Technical Lead (Project Manager),"Main Responsibilities: Software Project Manager activities for the electrical traction drives for ZF that included starting a new project on a tight scheduled that was already delayed and succeeding a first release in short time, by being able to quickly ramp-up and support my team with a proper project management approach.","JLR, Lixiang",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
7e775d0c-15df-4455-965f-c83744c22c53,Confidential [Automotive],,2022-03-02 00:00:00,2024-11-02 00:00:00,Technical Project Lead/ Project Manager and Scrum Master (Agile Coach),"Project Assignment 1 -> conducted as a Technical Project Lead/ Project Manager
Accomplishments:
• I got assigned to the Task Force Lead role due to my successful ramp-up of my Functions team.
• Being in a Task-Force mode, I managed to increase my teams-size and efficiency in solving tasks, to extend the know-how, to remove blockers, to reach agreements during difficult times, to steer the team's mindset towards a solution- oriented way
and changed the work-mode from an individual perspective to a collaborative one for my team.
• I've taken over and set-up from scratch the Supplier management area in my group and successfully passed the CyberSecurity ASPICE Audit for CL1 for Acquisition processes (ACQ2 and ACQ4).

Project Assignment 2 -> conducted as a Scrum Master
Accomplishments:
• adhered to the Scrum Master role in a non-agile project setup and organized and coached both teams to embrace Scrum, alongside coaching the organization into changing people mindset to an Agile way of work;
• identifying the teams' weaknesses and working with them on constant improvements.
- defined Roadmap towards SAFe roll-out and implemented it for 2 PIs [6 months]","VW, Honda",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
da1645fe-d182-4e59-a220-056ae0b7566b,Draxlmaier,intership,2021-03-02 00:00:00,2021-07-02 00:00:00,Intern,"-Improving the feeding service for produciton line by IoT system that can reduce the work time with 13 % for short terms and 69% for long terms
Using: Lean six sigma, DMAIC, ESP8266, Matlab, A*,VBA-Excel",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9d8730d4-3a9e-4e13-ba89-50a2e10339b1,Active Vision LTD,"Title: Software Engineer
Project Roles: Java Developer
Customer and Customer Domain Description: OTP Bank Ltd
Project Description: Migrate an online bank application from PHP to Java",2006-04-02 00:00:00,2008-04-02 00:00:00,Java Programmer,"My first task was to re-architect the public website of the bank.
 It was implemented in PHP and we reimplemented it in Java.
 I used Hibernate for database access, Spring Web for services and controllers.
 And we also used Spring Flow to control multi-step flows like credit card requests.
 We had an inhouse CMS for UI based on JSP technology.
 My other task was to implement a new feature for credit card requests.
 It was about uploading your photo and using this as the background of your new CC. I had a lot of other tasks but my favorite was to implement a new application for credit intermediary agents.
 I had to manage it alone. I work with our customers to collect all business requirements, security restrictions and use cases. It was a web based application to help agents to register their bargains.
 Worked on architectural tasks to keep technologies up to date. Participated in analyzing requirements, estimating efforts and developing new features Worked on support and maintenance tasks.",OTP Bank Hungary,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9d8730d4-3a9e-4e13-ba89-50a2e10339b1,EPAM Systems,Vendor for worldwide leading hotel booking company Hotels.com,2008-05-02 00:00:00,2015-03-02 00:00:00,Senior Java Develpper,"Working together with other team members in different regions. 
 Implementing server side/technology related functionality.
 Contact with management Part of the 3rd level support team to be available 24/7 to analyze, investigate and solve live site issues fast.
 Coaching newcomers.
 Producing maintainable clean code in high-quality with high unit test coverage Active participation of agile meetings (e.g. planning, retrospective, etc.).
 Provide infrastructural/framework support, tools and solutions for development, QA and business needs in an Agile/KanBan environment Actively taking part in code reviews for knowledge share and technical improvement.
 Creation of Proof of concepts Enhance communication within the team to have better velocity.
 Frequent communication with stakeholders on weekly demo.",Travel & Hospitality HDC-ODC Hotels.com,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9d8730d4-3a9e-4e13-ba89-50a2e10339b1,Morgan Stanley,Project DescriptionEquity Derivatives Trade Capture Platform,2015-04-02 00:00:00,2016-04-02 00:00:00,Senior Software Engineer,"I worked on different parts of an Equity Derivatives Trading System to handle trade processing downstream publication (for reg. reporting, collateral management, books and records, etc,) and risk calculation (only communication with an Equity Risk System).
The application supported vanilla options, various swaps, exotic trades and structured notes as well for OTC markets. 
Gave third level support and did application release to production boxes.",Morgan Stanley,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9d8730d4-3a9e-4e13-ba89-50a2e10339b1,EPAM Systems,"Project Role: Senior Mainframe Developer
 Customer and Customer Domain Description: UBS AG - WMPC 
 Project Description: 
 Processing of investment products (Stock Exchange, funds, ETD, Money Market)
 Processing of investment order entry/amendment/cancel-rebook,
 allocation/trade finishing/booking/settlement/client confirmation and various reports and interfaces.
 Responsibilities:
 COBOL/zOS developer in the AAA team on 8 mainframe applications running on zOS and DB2.
 Support batch applications to generate and send end-of-day reports.
 As DevOps engineer I was responsible for creating and developing the CI/CD pipeline, figure out deployment and delivery process, menagge GitLab, resolve merge conflicts.
 Keep the contact with operations team and resolve authentication, authorization and performance issues.
 Improved the automated testing capabilities of the project, removing all technical blockers between the Mainframe and the automation test tool (Linux + Python).
 Responsible for test and prod third level support tickets (around 25 per month).
 Analyze the impact of the UBS IT bulletins.
 Significant contribution in the implementation and improvements of the agile process.

Jul, 2021 – Dec, 2021
Senior Java Developer
 Customer and Customer Domain Description: UBS AG SPI
 Project Description: 
 Structured Product + UBS QT Integration.
 Integrates the Structured Product and Equity content of the Swiss UBS Quotes application along with some US developed integration points, into the CW, CW Mobile and CE workbenches.
 Responsibilities:
 Full stack development on SPI Data Services & WEB (Structured Products order management)
 estimate and implement frontend and backend changes
 Work on Level 3 support critical issues.
 Develop and maintain Spring applications to create and send intraday and end-of-day reports from the DB to other applications.
 Refactor the existing data pipeline",2016-04-02 00:00:00,2024-09-02 00:00:00,Senior Java Developer / Senior Mainframe Developer,More info available upon request.,UBS Bank,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
8895373a-293b-4797-be84-43dd6c7baf02,Revolut Ltd.,,2022-01-02 00:00:00,2022-04-02 00:00:00,Support Specialist,"Providing customer service through in-app chat and email,troubleshooting issues related to transfers, payments, andthe Revolut app, educating users on how to use the Revolut.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
